index,energy,energy_per_particle,separation,force_rms,force_max,torque_rms,torque_max,net_force_norm,force_pair_residual_norm,torque_balance_residual_norm,quaternion_norm_error_max,split_random,split_ood
295,-0.003326385333140553,-0.0016631926665702766,3.0208616332601266,0.007883057498274384,0.00900137,0.0017752875554164927,0.00351994,0.0,0.0,1.239582340395002e-08,4.338010395343872e-09,train,train
296,-0.00995181825340237,-0.004975909126701185,2.8734058189887404,0.028823061301978897,0.03170122,0.004564152370254525,0.00638441,0.0,0.0,9.863406166393107e-09,2.753767103236271e-09,train,unused
297,-0.004608982923267965,-0.0023044914616339824,3.1186181619035995,0.01176794146429046,0.01370108,0.004301170114232482,0.00781776,0.0,0.0,2.696277632950157e-08,4.639029049791077e-09,train,train
298,-0.027502792410764743,-0.013751396205382372,2.6850960351558983,0.09362711081483575,0.13208166,0.028909823171324196,0.05546928,0.0,0.0,1.1654859710461634e-08,2.0680195333966367e-09,test,train
299,-0.016030103443440375,-0.008015051721720188,2.626348980823923,0.049556989548678196,0.05840672,0.012660267424225945,0.01862826,0.0,0.0,4.471467977769706e-09,4.400090292122627e-09,test,train
300,-0.0119431428781415,-0.00597157143907075,2.682368643917951,0.035202705792559,0.04046238,0.005701554073364559,0.01200173,0.0,0.0,8.8270459075279e-09,3.246966917558325e-09,test,train
301,-0.009868329208604996,-0.004934164604302498,2.9577429232067765,0.028995280894500746,0.03672155,0.0126769343169113,0.02031039,0.0,0.0,1.2520484644924877e-08,5.797448854316656e-09,train,train
302,-0.010706880527940426,-0.005353440263970213,2.6646860754947252,0.03100999480275889,0.03958053,0.002676425422337289,0.00455869,0.0,0.0,1.8510854631973548e-08,1.950948735895963e-09,train,train
303,-0.0275914582309337,-0.01379572911546685,2.7218097786020166,0.09526578410574596,0.11890498,0.038519399267893356,0.05773014,0.0,0.0,8.465756979067892e-09,4.488288407600294e-09,valid,train
304,-0.030721730033269022,-0.015360865016634511,2.621832032893499,0.1065260160822679,0.1104978,0.02678584710812721,0.04299166,0.0,0.0,1.7709409501409827e-08,1.0326181021369507e-09,train,test_ood_short_range
305,-0.011435988351231335,-0.0057179941756156675,2.897092446203991,0.034198504082678334,0.04091294,0.014996036313172891,0.02657605,0.0,0.0,9.715271412592612e-09,4.928495833667057e-09,train,train
306,-0.008093477502418789,-0.004046738751209394,2.873237801544724,0.02252272355670305,0.03152695,0.007689147291030825,0.0144871,0.0,0.0,1.095026524365771e-08,5.25516996585651e-09,train,train
307,-0.010427958726402177,-0.005213979363201089,2.933252486911381,0.030168653926662025,0.03808151,0.009728054809122085,0.01628228,0.0,0.0,1.4307202884423075e-08,4.940403530717674e-09,train,train
308,-0.026544666240981493,-0.013272333120490747,2.7933971449369763,0.0885013535047363,0.10099742,0.01845139873965431,0.03237971,0.0,0.0,1.736509038431813e-08,7.017857406310668e-10,test,train
309,-0.030865762446546426,-0.015432881223273213,2.6424543865581245,0.10669748680089298,0.11602619,0.03710807683604025,0.06603385,0.0,0.0,5.35153831305978e-09,2.09202966061639e-09,test,valid
310,-0.0062705994963432,-0.0031352997481716,2.89646032661493,0.01680048068739106,0.02122051,0.005332382891189453,0.00904789,0.0,0.0,1.9074700940379254e-08,4.4140686661364725e-09,test,train
311,-0.005978763250290969,-0.0029893816251454846,2.9024244186414188,0.015667957648123766,0.01709021,0.0018082662371822723,0.00337468,0.0,0.0,9.023527736694386e-09,3.392831127158047e-09,train,train
312,-0.010866818536516425,-0.005433409268258213,2.7523734528972494,0.03151499628309302,0.03698558,0.007847432505787058,0.01085257,0.0,0.0,4.882548507650379e-09,5.755204202095854e-09,train,train
313,-0.008325882031649487,-0.004162941015824743,2.986732418432546,0.023762385034361903,0.03235282,0.011379064998728294,0.01948476,0.0,0.0,1.0513771714996959e-08,3.833562134403223e-09,train,train
314,-0.019150313935126496,-0.009575156967563248,2.4015742104455473,0.06077108272516159,0.07110616,0.013690613149243292,0.01901443,0.0,0.0,1.962107441892357e-08,4.2360952523523565e-09,train,test_ood_short_range
315,-0.05843355942984229,-0.029216779714921145,2.3316710658444717,0.22195784143555922,0.25372548,0.04739011780066125,0.07846174,0.0,0.0,1.799098363042639e-08,4.740659642621381e-09,train,test_ood_short_range
316,-0.004553347147974401,-0.0022766735739872005,3.0337514350864803,0.011420674700410655,0.01319288,0.0010676197004161484,0.00153524,0.0,0.0,2.243813092683136e-08,3.86322784873272e-09,test,train
317,-0.032794592125065726,-0.016397296062532863,2.4839796486708656,0.11163116082065319,0.1274172,0.015757618917682854,0.03255888,0.0,0.0,2.5207451358530098e-08,2.565234802354155e-09,test,test_ood_short_range
318,-0.007649857439329444,-0.003824928719664722,2.85813296401559,0.020957294160578076,0.02481206,0.006441191753614647,0.00951654,0.0,0.0,1.1806685868778632e-08,5.401272762384224e-10,train,train
319,-0.003264406894218638,-0.001632203447109319,3.227869312351653,0.007710182733699204,0.00807855,0.0019316554818902532,0.00258687,0.0,0.0,1.4029598542013468e-08,4.119333318897134e-09,train,train
320,-0.009044946450214671,-0.0045224732251073355,2.7467680977832907,0.02558372878717838,0.02879284,0.009331420371043914,0.01727245,0.0,0.0,1.2424107610445864e-08,2.0942645395649606e-09,test,train
321,-0.03609732123996168,-0.01804866061998084,2.5872366729152243,0.12764602879590795,0.1400213,0.045761932437018725,0.07958874,0.0,0.0,2.145017177933881e-08,1.2381704550534778e-09,test,test_ood_short_range
322,-0.005776751007692452,-0.002888375503846226,2.9879503708797506,0.015173703827157691,0.01621864,0.004900598671368292,0.00760757,0.0,0.0,5.72074998966479e-09,1.7481760483661901e-09,train,valid
323,-0.011264084050854162,-0.005632042025427081,2.918271204575059,0.03353989747812298,0.04338736,0.012861268278990477,0.02195292,0.0,0.0,2.1739443245493193e-08,1.7780397154609773e-09,train,train
324,-0.005795307860366485,-0.0028976539301832425,3.0104963616274185,0.015309634595396674,0.02028184,0.005272502414638297,0.00973389,0.0,0.0,1.4824164500299759e-08,3.4085460010047086e-09,train,train
325,-0.009916360576736921,-0.004958180288368461,3.054791754351914,0.028782726914817622,0.03318335,0.008108395892405805,0.01410645,0.0,0.0,2.25405542696819e-08,2.445317948129855e-09,train,train
326,-0.015909445875022396,-0.007954722937511198,2.905832507700486,0.05122518049006303,0.07332067,0.027613339820549598,0.04127811,0.0,0.0,6.17844402478387e-09,2.9181868033134606e-09,test,train
327,-0.007633517741301845,-0.0038167588706509224,3.1566279505087755,0.021248529434294193,0.02483813,0.008310277370324852,0.01456238,0.0,0.0,6.803704733436277e-09,3.8028329374384384e-09,train,train
328,-0.0033356455791867115,-0.0016678227895933558,3.1545510406868917,0.008012390984107054,0.00964787,0.0019085580283336072,0.0026413,0.0,0.0,1.4349427265873635e-08,4.27142710091033e-09,valid,train
329,-0.012246123378001319,-0.006123061689000659,2.9289495777641785,0.03686437555042808,0.04240025,0.010137226004702503,0.01521202,0.0,0.0,1.231080289615764e-08,2.813692612235741e-09,train,train
330,-0.012471439271985144,-0.006235719635992572,2.853914874481305,0.037773317208774505,0.04756784,0.011419401569183328,0.01915899,0.0,0.0,4.590439645583367e-09,4.646889872894633e-09,train,train
331,-0.01892238779702952,-0.00946119389851476,2.9457888748521515,0.06066264634727097,0.06925346,0.019658396600748834,0.03204544,0.0,0.0,1.6845868387142224e-08,3.890708422105149e-09,valid,train
332,-0.014574632731790563,-0.007287316365895281,2.6736369409715883,0.04513742007292877,0.05719812,0.010283994706412322,0.01674199,0.0,0.0,5.9754229944274874e-09,1.3415278887762838e-09,train,train
333,-0.01966462085086982,-0.00983231042543491,2.8957550407168418,0.06336954026631249,0.07852207,0.012060290463566789,0.01876653,0.0,0.0,8.876438566084601e-09,3.013571836518736e-09,train,train
334,-0.010320066681828416,-0.005160033340914208,2.900762068438604,0.030288877598630713,0.04302824,0.012459591050371597,0.01750293,0.0,0.0,6.070399933661786e-09,4.323950753004624e-09,valid,train
335,-0.006082012279356518,-0.003041006139678259,3.1049909717605786,0.016274023881872813,0.01940262,0.004221533087485319,0.00874615,0.0,0.0,7.751853785506249e-09,4.243622564459315e-09,valid,train
336,-0.008964590449021493,-0.004482295224510747,3.0079332675225463,0.02516158623312992,0.0269943,0.0052228639292218465,0.01060389,0.0,0.0,1.0465519698206456e-08,1.0056206978248383e-09,test,train
337,-0.01304659444336792,-0.00652329722168396,2.5479876966726196,0.038859382790708344,0.04850824,0.007973027763871557,0.01626445,0.0,0.0,1.519783910844118e-08,3.303793572051461e-09,test,test_ood_short_range
338,-0.019480614985296078,-0.009740307492648039,2.7461724493771382,0.06345407130102712,0.07124763,0.019836270840286066,0.0316963,0.0,0.0,1.987058309023652e-08,5.608128628153963e-09,train,train
339,-0.1069119835518556,-0.0534559917759278,2.5292528687423115,0.43756050927214923,0.52794641,0.1446149044420938,0.27801534,0.0,0.0,9.544105622484233e-09,1.9133767903412036e-09,train,test_ood_short_range
340,-0.009571561767009507,-0.004785780883504754,2.816307361920511,0.02760936437955608,0.03395032,0.010984862119437368,0.01562596,0.0,0.0,1.3816298365134639e-08,1.871681476472986e-09,train,train
341,-0.010504290757059482,-0.005252145378529741,2.988786011840098,0.03074052715225402,0.04112752,0.011291436004236426,0.0237322,0.0,0.0,1.786827355347399e-08,2.7102976529747025e-09,train,train
342,-0.0050736768940095696,-0.0025368384470047848,3.1220326986453366,0.013000162906371597,0.01515661,0.003102702936564612,0.00468259,0.0,0.0,1.1000756334667297e-08,3.810629811695776e-09,train,train
343,-0.0032166465032343844,-0.0016083232516171922,3.068564940288005,0.00753977847283106,0.00815559,0.0013409034357539198,0.0018149,0.0,0.0,1.1870599199320988e-08,1.604338217831014e-09,test,train
344,-0.003998165773188555,-0.0019990828865942777,3.1956983782005457,0.009952191444261578,0.01106928,0.004338891066336344,0.00633485,0.0,0.0,1.8846526200467186e-08,1.8389849643085654e-09,train,valid
345,-0.014019517948273417,-0.007009758974136708,2.897726131747892,0.04277896678296317,0.04559726,0.0104538917666867,0.01663911,0.0,0.0,4.248501653812318e-09,4.568736500232262e-09,train,train
346,-0.012691032529650884,-0.006345516264825442,2.853711517461101,0.038286772361688655,0.04215856,0.01431480992149797,0.02603605,0.0,0.0,8.887177926232995e-09,2.4318747016138786e-09,train,train
347,-0.0033277048607413618,-0.0016638524303706809,3.2391413000079594,0.008036809225362181,0.00851415,0.0022257208532068884,0.00307937,0.0,0.0,7.652866057630382e-09,4.017556953783696e-09,train,train
348,-0.015333869141833862,-0.007666934570916931,2.5848131658755835,0.04737119185526368,0.05826857,0.01244710752420283,0.01868432,0.0,0.0,1.0337482981569511e-08,5.39100764029854e-09,train,test_ood_short_range
349,-0.008294200678660124,-0.004147100339330062,2.8605557141993305,0.022997831231558918,0.02429065,0.006771781902456201,0.01028738,0.0,0.0,1.2803062188160685e-08,3.670230785957074e-10,train,train
350,-0.030380795095494708,-0.015190397547747354,2.3468561990620502,0.10506737931757458,0.122572,0.017291331246340847,0.03382348,0.0,0.0,9.332595694765783e-09,2.984037572595355e-09,train,test_ood_short_range
351,-0.008747145766675206,-0.004373572883337603,2.7163416179154964,0.024710792067942702,0.03165351,0.006648607811755281,0.01283212,0.0,0.0,9.382354372509827e-09,3.2615893319487554e-09,test,train
352,-0.002925446470129881,-0.0014627232350649406,3.049038789453394,0.006763378288737565,0.00812739,0.0010217408760868222,0.00200784,0.0,0.0,1.90472484941125e-08,1.5741977721361877e-09,train,train
353,-0.013389506553970592,-0.006694753276985296,2.6373006576364806,0.04084361856230746,0.04668507,0.011249113960022955,0.01944528,0.0,0.0,1.521879218083012e-08,2.1754225087988743e-09,train,valid
354,-0.00880680190754678,-0.00440340095377339,2.723249556276769,0.024827512525850564,0.02993455,0.00697015519324594,0.01177137,0.0,0.0,1.5978001896209228e-08,4.213126958418911e-09,train,train
355,-0.005102842686626694,-0.002551421343313347,2.9074874875260304,0.013132265504823097,0.01416449,0.004153651081877645,0.00641362,0.0,0.0,1.2244714308028863e-08,4.447794133000116e-09,train,train
356,-0.016374155544602174,-0.008187077772301087,2.6913348601325477,0.05091101618632586,0.05555112,0.017918019544169776,0.02689115,0.0,0.0,1.3018899248049769e-08,5.300849870160107e-09,valid,train
357,-0.013492470182709687,-0.0067462350913548436,2.902168106856694,0.04120064141773604,0.04826176,0.014725973805444355,0.02566066,0.0,0.0,1.3892008253886516e-08,3.3189154757806705e-09,test,train
358,-0.011899541921418687,-0.005949770960709344,3.0668137330377068,0.03548643717037868,0.04143401,0.014789957356941568,0.01946954,0.0,0.0,1.1271691785627558e-08,2.0138573031402984e-09,train,train
359,-0.01055304236688824,-0.00527652118344412,2.627476153429547,0.030454065074883956,0.03387698,0.008183704029239042,0.01323298,0.0,0.0,9.693527178230354e-09,9.857343830077525e-10,valid,valid
360,-0.01655437443169681,-0.008277187215848405,2.59559808447815,0.05185385718125959,0.071476,0.01206041184455227,0.02109748,0.0,0.0,2.129185520865082e-08,4.9970266813303965e-09,valid,test_ood_short_range
361,-0.016343116233342,-0.008171558116671,2.5616674057751774,0.05062345380718342,0.05784177,0.012070301157086624,0.01715245,0.0,0.0,3.743932168496177e-09,2.647340346939586e-09,test,test_ood_short_range
362,-0.0038727468230567714,-0.0019363734115283857,3.2561624582788165,0.009454596108704662,0.01034404,0.0027071526809915986,0.00402713,0.0,0.0,1.2500957962318646e-08,5.3847377667892715e-09,train,train
363,-0.05647209329055659,-0.028236046645278293,2.6738270907179253,0.21750551388862352,0.32692123,0.08463834361167352,0.11969358,0.0,0.0,5.733055663835741e-09,2.2824783174613117e-09,train,train
364,-0.005908770740339714,-0.002954385370169857,3.0863729139989697,0.0157272045793576,0.01744013,0.0053515124530749865,0.00959012,0.0,0.0,1.2524723352010582e-08,2.878146276863447e-09,train,train
365,-0.030438396232703765,-0.015219198116351883,2.7265849075022053,0.10371391052491931,0.11497541,0.029635470470254898,0.0518706,0.0,0.0,1.3788897882683802e-08,3.449631136298592e-09,train,train
366,-0.028220135654477195,-0.014110067827238598,2.5270008919668596,0.09702307939775703,0.11912752,0.04196525605917114,0.05702291,0.0,0.0,1.1488492238049623e-08,5.200507580127578e-09,valid,test_ood_short_range
367,-0.01966504848680356,-0.00983252424340178,2.7030034070425724,0.06349628964782168,0.09294795,0.022596686732893313,0.04436501,0.0,0.0,1.1796926754213888e-08,1.999844845279597e-09,train,train
368,-0.0068087592010721894,-0.0034043796005360947,3.024431369474149,0.01839257196615525,0.02194741,0.0061265560160283635,0.00882957,0.0,0.0,1.2195415005464824e-08,2.0825634550192262e-09,train,train
369,-0.02547999487161341,-0.012739997435806704,2.739918442107513,0.08785436379383439,0.12575285,0.043731348083112145,0.06987391,0.0,0.0,1.6335356594087745e-08,2.6698785404732917e-09,test,train
370,-0.017035486092622985,-0.008517743046311492,2.682264615024288,0.05377207817681404,0.06837403,0.020725457746975096,0.04079592,0.0,0.0,1.713389630552322e-08,3.828290573437698e-09,valid,train
371,-0.005062040656737527,-0.0025310203283687633,3.1426247767976587,0.012938911362141974,0.01610401,0.0034744766769663794,0.00524,0.0,0.0,7.613331197576096e-09,2.08101225140922e-09,train,train
372,-0.012774914958574123,-0.0063874574792870615,2.873222473336153,0.03856444858795987,0.04116517,0.017040230565890727,0.02642013,0.0,0.0,1.817999116455562e-08,1.97750360531046e-09,test,train
373,-0.006816589167381293,-0.0034082945836906467,2.8759997940282753,0.018289913060676368,0.02180735,0.003656255223921055,0.00642209,0.0,0.0,2.4153354988630897e-08,3.4838765206046673e-10,train,train
374,-0.012822381994733949,-0.006411190997366974,2.815179622886988,0.03940875146812782,0.0485161,0.015037869538075642,0.01980744,0.0,0.0,1.2672051618346852e-08,2.2361124063507987e-09,valid,train
375,-0.014817273216135523,-0.007408636608067762,2.929573080195114,0.047013624164001296,0.05557585,0.021430398307129058,0.02972314,0.0,0.0,1.0485445195458031e-08,3.674116566543262e-09,train,valid
376,-0.003713831152630193,-0.0018569155763150966,3.163024387754026,0.009116034309756995,0.01048994,0.0022001638922551506,0.00370738,0.0,0.0,6.348113413981136e-09,3.8591357887085564e-09,test,valid
377,-0.005194897062636679,-0.0025974485313183396,2.7727521488802176,0.013229934417995678,0.01548474,0.0017954145113594242,0.00287141,0.0,0.0,2.9378491527538884e-09,6.074245550991009e-10,train,train
378,-0.011564114339199218,-0.005782057169599609,2.5990490930707475,0.03421150969787946,0.04683107,0.011051183425899086,0.01779951,0.0,0.0,7.616678849530701e-09,1.4352223853819623e-09,train,test_ood_short_range
379,-0.01745022478102868,-0.00872511239051434,2.6819360612876686,0.05583856688125481,0.07564361,0.01984362831066814,0.04123587,0.0,0.0,2.046798039974105e-08,2.4476021209807186e-09,train,train
380,-0.03135244926837032,-0.01567622463418516,2.35275783737056,0.11032584708137301,0.16036285,0.03630785232426887,0.06849108,0.0,0.0,4.445238053429806e-09,5.153880766606278e-09,train,test_ood_short_range
381,-0.014151848241833086,-0.007075924120916543,2.967741818436628,0.042904854719932335,0.05634695,0.011397547621669906,0.01598724,0.0,0.0,9.570421372343419e-09,1.979149066855257e-09,valid,train
382,-0.017146690184215798,-0.008573345092107899,2.5348756863087227,0.053253469513967186,0.05837517,0.007202064265255252,0.01320743,0.0,0.0,1.58306465301072e-08,1.32909239169976e-09,train,test_ood_short_range
383,-0.004986997253773549,-0.0024934986268867745,3.098371239087702,0.012813252717263742,0.01465599,0.003973015728800982,0.00823207,0.0,0.0,3.6208609014297694e-09,2.476954308328061e-09,valid,train
384,-0.011635466726331482,-0.005817733363165741,2.9707363325940577,0.0342970436430105,0.0402848,0.00788288834980766,0.01169799,0.0,0.0,1.6003104021196058e-08,2.263973453153767e-10,train,train
385,-0.008089435104801682,-0.004044717552400841,3.0876921209703276,0.022702918148571415,0.02484198,0.00434592350469763,0.00705957,0.0,0.0,1.9598963569948962e-08,5.986735551744005e-09,train,valid
386,-0.0540840860824409,-0.02704204304122045,2.3922714160394642,0.20849189791935913,0.29650538,0.08706028094687104,0.16896735,0.0,0.0,4.6774536682915484e-09,3.5561795730387757e-09,train,test_ood_short_range
387,-0.01260491597097395,-0.006302457985486975,2.81956196763272,0.03805876076751537,0.05108276,0.015005082257226493,0.02500147,0.0,0.0,1.2500302216491419e-08,2.5697872718666304e-09,train,train
388,-0.02308838569945804,-0.01154419284972902,2.8688659807847747,0.07589769027825485,0.09525962,0.01760523541962021,0.0325299,0.0,0.0,8.39473496535354e-09,5.361318056174014e-10,test,train
389,-0.032761238347530044,-0.016380619173765022,2.718412289892186,0.11385233231474956,0.130863,0.03564050902941226,0.05851389,0.0,0.0,2.0870511788287852e-08,9.285225921473739e-10,test,train
390,-0.01228395381324934,-0.00614197690662467,2.4861939682570826,0.03625495208396089,0.04545121,0.009699489333630748,0.01445739,0.0,0.0,1.4012511866342841e-08,4.491779281856623e-09,valid,test_ood_short_range
391,-0.040210534336286206,-0.020105267168143103,2.9163140864927466,0.14204775648944465,0.16321248,0.00914972019266072,0.01300084,0.0,0.0,8.67343921325088e-09,2.7314590589355703e-09,train,train
392,-0.012288396171142437,-0.0061441980855712185,2.7759189436253493,0.03664340039042092,0.04255944,0.010966721165400047,0.01405169,0.0,0.0,1.2846392671191777e-08,4.0157677183572105e-09,test,valid
393,-0.014473679601163749,-0.007236839800581874,2.8840217833373365,0.04483838580228404,0.05347304,0.014268991358612215,0.02179314,0.0,0.0,1.2739734029530976e-08,2.392859910216316e-09,train,train
394,-0.006477334361269195,-0.0032386671806345973,2.9198413498636797,0.017448249099854308,0.01930036,0.0028078516131466065,0.0045566,0.0,0.0,8.933723375534574e-09,2.09970085762734e-09,valid,train
395,-0.07183657809852377,-0.035918289049261885,2.3720510036118676,0.27803471270454905,0.33654177,0.0642900470913535,0.08617785,0.0,0.0,7.101595676348465e-09,3.415104199433472e-09,train,test_ood_short_range
396,-0.01273849488654384,-0.00636924744327192,2.8757357900040708,0.03868845991070206,0.05176348,0.013231990988899465,0.02148089,0.0,0.0,1.0245944140344558e-08,1.541295535645304e-09,test,train
397,-0.0050723402440874,-0.0025361701220437,2.8353687877858396,0.012844910068740589,0.01428864,0.0021643135060799303,0.00324483,0.0,0.0,5.000712601619273e-09,2.7921998047020224e-09,train,train
398,-0.023889938446735575,-0.011944969223367788,2.7030782413276198,0.07990029077840727,0.08463914,0.020509617324716227,0.03554626,0.0,0.0,8.359576899663193e-09,3.7281399078992195e-09,valid,valid
399,-0.0040946530898633765,-0.0020473265449316882,3.235686329614276,0.010069363391967737,0.01077818,0.002127687276073875,0.00310798,0.0,0.0,1.7651638497987427e-08,5.674879233197316e-09,train,train
400,-0.01340543684485907,-0.006702718422429535,2.6411872436685786,0.04009299228567714,0.04612752,0.009456419083673622,0.01349003,0.0,0.0,5.139574471668467e-09,4.1423886543157096e-09,train,train
401,-0.010688837680465314,-0.005344418840232657,3.1175223369012364,0.03148755577471784,0.03321923,0.011930537446319563,0.02068034,0.0,0.0,1.689868503592318e-08,3.4809233273591644e-09,train,train
402,-0.013938471049981967,-0.006969235524990984,2.889281307480849,0.0425973912113015,0.04869644,0.01156573095498868,0.01711465,0.0,0.0,5.835823848066284e-09,2.2027211166175675e-09,valid,train
403,-0.006320068419694536,-0.003160034209847268,2.9289052946666563,0.016800973448787622,0.02095138,0.003219424446442252,0.00456156,0.0,0.0,2.1789295704493208e-09,3.876387655310509e-09,train,train
404,-0.00417524507740698,-0.00208762253870349,3.030078926708664,0.010262813172436363,0.01091355,0.0024699651202867894,0.00356009,0.0,0.0,1.8078912724625272e-08,2.603352755592425e-09,train,train
405,-0.0022088705042828836,-0.0011044352521414418,3.299672974346499,0.004900535499738778,0.00530429,0.0012096684197057197,0.00181491,0.0,0.0,9.514276698302915e-09,5.11150688442541e-09,train,train
406,-0.15058791316848363,-0.07529395658424182,2.465633614635784,0.6449191176652928,0.83429021,0.2056837397763577,0.36250042,0.0,0.0,3.2241933118779625e-09,3.146070626236508e-09,train,test_ood_short_range
407,-0.06525843104389854,-0.03262921552194927,2.3445436993373727,0.25647846745390607,0.36284979,0.09735776270002895,0.14774394,0.0,0.0,4.727192787201317e-09,2.3681101524175574e-10,valid,test_ood_short_range
408,-0.009615950240386629,-0.004807975120193314,2.9751596112418515,0.02771707513137464,0.03030882,0.007303922217148127,0.01144322,0.0,0.0,2.046909714357454e-08,1.4427140593298304e-09,train,train
409,-0.004515064953512232,-0.002257532476756116,3.104550550756989,0.011450785550429863,0.01175941,0.0030120054700038864,0.00530062,0.0,0.0,1.587281031579275e-08,2.0781769638489322e-09,train,train
410,-0.007026181207739693,-0.0035130906038698465,2.9091806056439693,0.019091048757288495,0.02161281,0.007336421277364507,0.01130304,0.0,0.0,1.360671413093169e-08,3.4065990028864235e-09,train,train
411,-0.006850676192633795,-0.0034253380963168976,3.053957499912546,0.018595510679923082,0.02380311,0.005316600639895133,0.00803805,0.0,0.0,1.914139762399068e-08,4.696455779829023e-09,train,valid
412,-0.016209922861178915,-0.008104961430589457,2.60050514419474,0.05048964082376437,0.0640161,0.017716860420418735,0.02946925,0.0,0.0,1.7340696954230547e-08,6.42136066542065e-09,test,test_ood_short_range
413,-0.01396563217409768,-0.00698281608704884,2.7884756663749135,0.04256540370601184,0.04825018,0.014515647411374732,0.02079419,0.0,0.0,1.2685332759329863e-08,4.9571368121448245e-09,valid,train
414,-0.008536666537429228,-0.004268333268714614,2.7624586488395013,0.024007549453844028,0.02820425,0.005598539430924522,0.00974912,0.0,0.0,3.344736861904156e-09,4.648798901385476e-09,train,train
415,-0.020630829525176194,-0.010315414762588097,2.836782477265159,0.06728192439569015,0.0755517,0.025608711786859435,0.03727995,0.0,0.0,1.6308267139073326e-08,1.4154589722537025e-09,train,train
416,-0.016132351887150793,-0.008066175943575397,2.730175880572843,0.05094310234479934,0.0579157,0.013240944389403776,0.02076229,0.0,0.0,1.021436624868949e-08,3.5068337123078663e-09,test,train
417,-0.005838803635647906,-0.002919401817823953,3.156914035506529,0.015482555042040057,0.0187103,0.005120100695237025,0.00833761,0.0,0.0,7.77879709779119e-09,8.627447645181974e-10,test,train
418,-0.013263838565581271,-0.0066319192827906355,2.7179216787929694,0.04045614909558497,0.04164731,0.016186320900384785,0.0242149,0.0,0.0,1.2775779510634079e-08,5.375313527622438e-10,train,train
419,-0.009984010332879425,-0.004992005166439713,2.9168304363207147,0.029276313036058123,0.04143305,0.010507986702875897,0.01789845,0.0,0.0,7.777608194754478e-09,3.3504570229325736e-09,train,train
420,-0.003776216201389003,-0.0018881081006945015,2.9372319308528088,0.009101522389622519,0.01045966,0.0013962910415573587,0.00263347,0.0,0.0,1.2937742712733579e-08,4.7264621105824745e-09,test,unused
421,-0.03315505329788133,-0.016577526648940664,2.623805023960409,0.11641706888918939,0.14935886,0.029699833057316723,0.04643685,0.0,0.0,1.178595464470215e-08,4.5829466888136494e-09,valid,test_ood_short_range
422,-0.006682836655847505,-0.0033414183279237525,3.096005469730889,0.018217005955506703,0.02326308,0.004105754403210613,0.00732882,0.0,0.0,1.668009403970625e-08,1.1078902240058142e-09,train,train
423,-0.020104988671452852,-0.010052494335726426,2.8045738783302974,0.06570306526155001,0.08235688,0.017727295079750606,0.02572976,0.0,0.0,1.8710152310168654e-08,4.862905855773647e-09,train,train
424,-0.0075565682633817145,-0.0037782841316908572,2.9978472169696606,0.02062979709879539,0.02270218,0.00586126037826763,0.0103166,0.0,0.0,1.741577919178049e-08,5.260507696114303e-09,train,train
425,-0.03226504039952706,-0.01613252019976353,2.771118863690323,0.11230831957205323,0.12441225,0.02375225769056105,0.03087695,0.0,0.0,1.7992794454077375e-09,3.730713071803393e-09,train,train
426,-0.020381728392236224,-0.010190864196118112,2.638217735413764,0.0668086058967109,0.08129178,0.02530599556789392,0.04050045,0.0,0.0,1.843343052121219e-08,3.4024237871577157e-09,test,valid
427,-0.025007561869413726,-0.012503780934706863,2.8729681365303095,0.08360586314784887,0.09826398,0.021204176382892514,0.03749888,0.0,0.0,7.898643313546431e-09,3.133746484529354e-09,valid,valid
428,-0.0051443450430319095,-0.0025721725215159547,3.317488140161689,0.013323254505009903,0.01542858,0.005112750756777934,0.00853709,0.0,0.0,1.5276441255264085e-08,3.754380584197747e-09,valid,train
429,-0.008030573696579453,-0.0040152868482897265,2.9617642305971157,0.022340574633937536,0.02310332,0.003336047474232544,0.00718547,0.0,0.0,1.6501199522249768e-08,3.2365963242853013e-09,train,train
430,-0.029275677263034195,-0.014637838631517098,2.7068012791860725,0.09987062355428764,0.13320293,0.03091021273319521,0.05979921,0.0,0.0,2.045375237866741e-08,3.213679100610989e-09,train,train
431,-0.00592801396471312,-0.00296400698235656,2.9933445826957104,0.015527454268987557,0.01764836,0.0027555979012155118,0.00436787,0.0,0.0,1.7701719773844845e-08,3.6027062444432545e-09,train,train
432,-0.03735782991731301,-0.018678914958656506,2.5614575820296794,0.13423494030794889,0.19596817,0.03103902129451625,0.04934799,0.0,0.0,5.646926834826478e-09,3.3646412322951846e-09,test,test_ood_short_range
433,-0.0096713561891173,-0.00483567809455865,3.1192486522141674,0.028196627933330373,0.03678276,0.010262555874147532,0.01489956,0.0,0.0,1.0655885275342369e-08,1.7762538107035653e-09,train,train
434,-0.004166158013836386,-0.002083079006918193,3.0997762153868003,0.010376484433495125,0.01348927,0.0036809190004716665,0.00570461,0.0,0.0,1.5481146109049128e-08,1.6992879325883337e-09,train,valid
435,-0.007081017876458798,-0.003540508938229399,2.89458561227971,0.019394487125099922,0.02118005,0.0050020699333992395,0.00838526,0.0,0.0,1.4766970521382051e-08,1.808536764791313e-09,train,train
436,-0.012917344959192145,-0.006458672479596072,2.9708542864622096,0.04003831464888934,0.05278856,0.018679306944859687,0.02646923,0.0,0.0,8.355653763721919e-09,4.663793351511458e-09,train,train
